case_id,customer_id,event_timestamp,data_source,generator_version,failure_category,payment_method,recovery_action,customer_segment,amount_rupees,attempt_count,communication_count,customer_success_rate,customer_tenure_days,previous_failures,previous_recoveries,hours_since_failure,days_to_deadline,hour_of_day,day_of_week,is_subscription,recovered,recovered_amount_rupees,action_cost_rupees,net_recovered_rupees,time_to_recovery_hours
cae1ad95-499a-449a-89c7-9c54e0e75e9f,cust_9dce6a540519,2026-02-02T18:24:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,4177.9,1,0,0.7505,879,3,3,85.68,3.43,18,0,0,1,4177.9,1.5,4176.4,12.23
37d9620e-9fbb-4b3f-9fde-8cae3e65788f,cust_28b1d5833ce7,2026-02-02T18:31:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,785.53,1,1,0.5617,293,2,2,35.81,5.51,18,0,0,1,785.53,1.5,784.03,76.39
45fb1024-09f2-4244-b9e6-419ca05d82ed,cust_273d21351989,2026-02-02T18:50:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,high_value,1509.57,0,0,0.4535,1751,1,0,7.64,6.68,18,0,0,1,1509.57,1.0,1508.57,33.83
bb8da699-6480-4122-9fc2-b786288e151b,cust_e823bd805ae7,2026-02-02T18:50:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,1864.63,0,0,0.8473,625,2,2,4.97,6.79,18,0,0,1,1864.63,1.5,1863.13,5.95
c32eb306-1743-4ce8-a9e2-f4ccf5723e54,cust_078a874f68bd,2026-02-02T19:13:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,human_review,high_value,1004.65,0,0,0.7455,1701,3,3,55.7,4.68,19,0,1,0,0.0,50.0,-50.0,
a0142574-c505-422e-ad90-682fedf07688,cust_586368b595e5,2026-02-02T19:15:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,4165.96,0,2,0.5454,91,2,0,6.09,6.75,19,0,1,1,4165.96,0.5,4165.46,45.38
fecb041e-217c-4f90-bd2d-ee6c0cd1593b,cust_6f4e82718cb6,2026-02-02T19:29:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,1548.29,1,0,0.7706,1084,1,1,9.92,6.59,19,0,1,0,0.0,0.5,-0.5,
0e4947da-d4b3-44b0-8058-2a027d9b7eb4,cust_89ac715dc251,2026-02-02T19:49:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,netbanking,request_payment_method_update,high_value,2699.78,2,0,0.8534,1278,0,0,0.41,6.98,19,0,1,0,0.0,1.5,-1.5,
c3c48862-7b88-4844-b316-21d7e89c822b,cust_954949b06e3c,2026-02-02T20:09:00+00:00,synthetic,synthetic_v1,unknown,card,retry_payment,high_value,6873.61,0,1,0.6745,1725,1,1,1.98,6.92,20,0,0,0,0.0,0.5,-0.5,
5e682cc1-d482-4622-af51-b4e8c8e7403e,cust_b963f1a5b394,2026-02-02T21:12:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,human_review,standard,887.18,1,0,0.9437,751,0,0,42.45,5.23,21,0,0,0,0.0,50.0,-50.0,
213e8819-5b95-4b35-9a72-b9fef1c8dcc1,cust_4af6cee1cd7c,2026-02-02T21:16:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,2225.02,0,0,0.761,1637,2,2,10.23,6.57,21,0,0,1,2225.02,0.5,2224.52,2.99
c9c0b980-58ec-40d2-9b21-e68be7a3db7a,cust_33561bf1ca44,2026-02-02T21:29:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,retry_payment,high_value,182.99,0,1,0.8063,1604,2,1,22.64,6.06,21,0,1,1,182.99,0.5,182.49,9.91
a0ece1d0-72e1-47a4-86fc-e5fc35404ca1,cust_f034d0f85f37,2026-02-02T21:50:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,140.57,2,1,0.68,1427,1,1,44.91,5.13,21,0,1,0,0.0,0.5,-0.5,
71e093a3-007b-4cf5-abdf-7827b0d5551e,cust_759e3f30ae8c,2026-02-02T22:16:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,standard,4466.08,1,0,0.9661,686,1,1,4.17,6.83,22,0,1,1,4466.08,1.5,4464.58,13.3
f69a4e89-5b91-4a38-bc37-90c3faaa31dc,cust_189dc011da14,2026-02-02T22:57:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,standard,1238.72,0,1,0.6084,174,2,1,18.1,6.25,22,0,1,1,1238.72,1.0,1237.72,10.52
65a31e38-fa5c-4eba-b852-27b3b693a4a7,cust_ce57e567c5fe,2026-02-02T23:14:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,763.3,3,0,0.9267,112,1,1,15.72,6.34,23,0,0,1,763.3,1.0,762.3,87.86
9de83022-4cfe-4c93-8b86-074cce6d3b4c,cust_87dcdaa79cee,2026-02-02T23:42:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,standard,1903.53,0,2,0.9293,183,4,3,7.46,6.69,23,0,1,1,1903.53,1.0,1902.53,11.37
4d693ead-36cf-4a2f-a3c0-0d9728105050,cust_c2e84a951f34,2026-02-02T23:42:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,1345.65,0,2,0.8277,1086,3,2,6.49,6.73,23,0,0,1,1345.65,0.5,1345.15,5.38
507de36d-f8d1-4eb0-a0d5-69bf2f12ef90,cust_4b5213dba2ce,2026-02-03T00:06:00+00:00,synthetic,synthetic_v1,insufficient_funds,netbanking,retry_payment,high_value,3419.07,1,0,0.8053,1600,1,0,29.28,5.78,0,1,1,0,0.0,0.5,-0.5,
69e77c1f-f403-4e2b-8463-8ec8c7f7a804,cust_59e95ddad427,2026-02-03T00:21:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,retry_payment,standard,416.61,2,1,0.6104,870,2,2,29.88,5.75,0,1,1,0,0.0,0.5,-0.5,
0c8bea6d-e7be-4eb9-8277-b2f2e26f269b,cust_f8456ebf4594,2026-02-03T00:36:00+00:00,synthetic,synthetic_v1,insufficient_funds,wallet,stop_recovery,high_value,1942.06,0,2,0.8624,950,3,3,11.57,6.52,0,1,0,0,0.0,0.0,0.0,
89ef3712-ac1c-4a9e-99b0-b071dc96e877,cust_68e9046877a8,2026-02-03T01:23:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,high_value,2342.03,3,0,0.6799,915,0,0,15.16,6.37,1,1,1,0,0.0,1.5,-1.5,
aa59fe9c-6f6b-4d9d-97fb-cf6da83604df,cust_64dcd7973fa0,2026-02-03T01:31:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,high_value,2655.04,0,0,0.8494,1600,3,3,66.21,4.24,1,1,1,1,2655.04,1.5,2653.54,4.15
38f6fbac-a715-4f05-b39c-56cefb78cc78,cust_811dee98e44e,2026-02-03T01:35:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_payment_method_update,high_value,7551.38,1,1,0.8829,1153,2,2,11.81,6.51,1,1,1,0,0.0,1.5,-1.5,
edccf133-df71-4007-977f-0ddb84f9af3e,cust_01df2f790581,2026-02-03T02:14:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,10345.17,3,2,0.7857,561,2,2,0.33,6.99,2,1,0,1,10345.17,0.5,10344.67,49.56
a2e8f935-7d50-4f96-8ea0-80eade7bcfa0,cust_85da2cb940b2,2026-02-03T02:47:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,wallet,stop_recovery,high_value,2048.56,2,0,0.865,1145,1,1,32.61,5.64,2,1,0,0,0.0,0.0,0.0,
b4e20316-cc63-49ef-a46f-ee47565bbbf5,cust_9955cc038b74,2026-02-03T02:49:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,1916.13,0,0,0.5161,340,2,1,44.94,5.13,2,1,1,1,1916.13,0.5,1915.63,4.2
54480b2c-f5fe-4107-bae5-a508295aecef,cust_4b41ee8c4b78,2026-02-03T03:07:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,send_payment_link,high_value,465.46,1,1,0.7916,1393,4,4,3.41,6.86,3,1,1,1,465.46,1.0,464.46,6.0
4a153646-19e6-413e-b74b-c361b974590c,cust_d5d7a40ddafb,2026-02-03T03:30:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,4632.62,4,1,0.7549,765,0,0,9.41,6.61,3,1,1,0,0.0,0.5,-0.5,
9b1e0939-4bbf-4b7d-8358-a73b21339b4a,cust_8bd2bfbcf049,2026-02-03T04:09:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,wallet,retry_payment,standard,1661.74,3,2,0.6593,55,2,1,30.47,5.73,4,1,0,0,0.0,0.5,-0.5,
7500fa85-1779-471d-a98e-a6edff07a366,cust_f5b1beca5166,2026-02-03T04:16:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,792.93,0,0,0.9082,541,0,0,49.13,4.95,4,1,0,1,792.93,1.5,791.43,11.08
ec5adaad-5190-41e4-abee-e0a829ce8979,cust_262f9f493ee2,2026-02-03T05:04:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,high_value,1408.66,0,0,0.7927,1474,1,1,10.1,6.58,5,1,0,1,1408.66,1.5,1407.16,1.98
3ab88dfc-9a39-40cd-89de-febab59f250a,cust_9c4050f5bd6a,2026-02-03T05:18:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,standard,4822.17,2,1,0.9393,581,0,0,8.47,6.65,5,1,1,1,4822.17,0.5,4821.67,76.42
69eacb5f-caf9-4678-92e5-706e3cd737cd,cust_d4a554f5c462,2026-02-03T05:36:00+00:00,synthetic,synthetic_v1,unknown,upi,retry_payment,high_value,855.71,0,2,0.8196,1592,1,1,1.24,6.95,5,1,0,0,0.0,0.5,-0.5,
fd14268f-d2c5-4545-b107-c3ad4a5c0ecc,cust_baa22c47b305,2026-02-03T06:28:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,high_value,1391.09,0,1,0.6581,1794,1,1,15.27,6.36,6,1,0,1,1391.09,1.0,1390.09,5.41
0840c9df-86df-42d2-8a95-36282b638deb,cust_656ef557e92f,2026-02-03T06:29:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,891.66,4,2,0.8377,1282,2,2,26.21,5.91,6,1,0,1,891.66,0.5,891.16,91.56
9b4cb8ea-3cc4-440a-81ba-dd3a3b913370,cust_9bbe8ebe08ea,2026-02-03T06:31:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,netbanking,retry_payment,standard,3178.33,0,2,0.9044,841,1,1,8.72,6.64,6,1,0,1,3178.33,0.5,3177.83,8.32
058582d8-1755-4fce-89e4-bf0c4379c236,cust_0d560dd5bde9,2026-02-03T06:57:00+00:00,synthetic,synthetic_v1,unknown,upi,human_review,standard,1849.4,0,0,0.7146,161,3,1,6.28,6.74,6,1,0,0,0.0,50.0,-50.0,
4c9de902-e664-4242-a8f1-3fb4b6807019,cust_3b63ff696e05,2026-02-03T08:53:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,new_or_risky,2038.08,0,0,0.3959,111,2,0,16.6,6.31,8,1,0,1,2038.08,1.5,2036.58,49.96
eb7e90cf-ac37-4122-b4d3-28dc30554da3,cust_0e521fcb1799,2026-02-03T09:11:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,netbanking,retry_payment,high_value,9274.82,0,1,0.9165,1785,0,0,12.48,6.48,9,1,0,1,9274.82,0.5,9274.32,7.05
a73c12f2-399e-4a43-a39c-62a3bcb9cf65,cust_a119780e0bef,2026-02-03T09:16:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,1711.33,1,0,0.64,1433,3,2,13.86,6.42,9,1,1,0,0.0,1.5,-1.5,
2dc7cc39-6e75-4cdc-8e5f-26a60b2d218a,cust_b0f6bd6f5623,2026-02-03T09:32:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,6938.27,2,0,0.6647,1583,2,2,1.83,6.92,9,1,1,1,6938.27,1.0,6937.27,55.13
038c8f22-4e72-4f3a-a914-f7cbe99c3e98,cust_778d68f40554,2026-02-03T09:46:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,15577.09,3,0,0.7724,643,4,2,7.34,6.69,9,1,1,1,15577.09,1.0,15576.09,1.25
5cb020b4-fa48-45a7-a399-36fba82810e4,cust_7c1580e2995d,2026-02-03T10:12:00+00:00,synthetic,synthetic_v1,insufficient_funds,wallet,retry_payment,high_value,3242.12,1,1,0.5028,1515,0,0,18.95,6.21,10,1,0,0,0.0,0.5,-0.5,
a2294959-d064-47a4-aeba-9711f091f505,cust_9ef9ed3b1a86,2026-02-03T11:30:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,request_payment_method_update,standard,2846.81,0,2,0.8915,789,2,2,0.85,6.96,11,1,0,1,2846.81,1.5,2845.31,0.41
e9f2d1b9-6b53-4626-b7cc-cce3c7aa5532,cust_88b7f89ebc9a,2026-02-03T12:05:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,new_or_risky,5877.05,1,0,0.555,36,2,1,1.31,6.95,12,1,1,1,5877.05,0.5,5876.55,55.65
853ebb7c-d849-4833-810b-00353c2fefd3,cust_1dccd43ac892,2026-02-03T12:25:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,4622.83,1,1,0.88,868,0,0,52.29,4.82,12,1,0,0,0.0,0.5,-0.5,
762c19b4-0bcc-48d9-9f7f-8470f6732116,cust_8fedcc8cec63,2026-02-03T12:27:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,stop_recovery,standard,2798.47,0,0,0.6612,107,1,1,2.84,6.88,12,1,0,0,0.0,0.0,0.0,
eea2cc11-0a48-4b81-97ce-0fe740156151,cust_268dbfc6525d,2026-02-03T13:03:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,581.53,1,0,0.7318,354,2,1,25.51,5.94,13,1,0,0,0.0,1.0,-1.0,
9f1f3f73-87b9-421d-a635-0e86441ef512,cust_a576231c2b6d,2026-02-03T13:41:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,891.51,0,0,0.589,1522,0,0,15.86,6.34,13,1,0,1,891.51,0.5,891.01,20.7
5b13ba02-b744-43ad-b8d5-c40686a4d9ad,cust_1f6acfba980b,2026-02-03T14:04:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,3437.18,1,1,0.7183,659,2,2,8.15,6.66,14,1,0,0,0.0,0.5,-0.5,
e6c46065-4b66-47de-b42b-5340a8b90d73,cust_6696057f92c1,2026-02-03T14:39:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,request_payment_method_update,standard,1896.12,1,0,0.8224,190,2,2,4.21,6.82,14,1,0,1,1896.12,1.5,1894.62,1.79
4c1da292-49c0-4086-87f6-3d740f3ca297,cust_ce803e2ea458,2026-02-03T15:15:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,emandate,retry_payment,standard,1805.86,2,1,0.8534,418,3,3,17.43,6.27,15,1,1,1,1805.86,0.5,1805.36,13.53
c1316806-0202-4a48-9b66-19fdc9410518,cust_c63e0d0d56ef,2026-02-03T15:45:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,standard,1353.59,2,0,0.65,713,4,3,15.6,6.35,15,1,0,1,1353.59,0.5,1353.09,66.97
11e4bfff-f707-4698-9ad8-10d945fc4a71,cust_a67169582bfa,2026-02-03T16:38:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,request_payment_method_update,high_value,2298.97,2,1,0.6611,1334,3,3,12.81,6.47,16,1,1,0,0.0,1.5,-1.5,
0e2208eb-53f0-45ee-86e7-57547beccb1b,cust_f8a5060fedf1,2026-02-03T16:51:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,wallet,request_payment_method_update,high_value,975.27,1,1,0.5787,1029,1,1,45.69,5.1,16,1,0,1,975.27,1.5,973.77,7.25
da9e1268-a3e0-4465-b8c9-343036fa4724,cust_19188b0f74a9,2026-02-03T17:12:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,upi,stop_recovery,high_value,1661.33,2,1,0.9681,1615,2,2,33.55,5.6,17,1,0,0,0.0,0.0,0.0,
7dc7b04e-4206-4562-ad5a-3dfc65ebaf2d,cust_76e49486468a,2026-02-03T17:36:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,standard,741.38,1,0,0.628,68,1,1,4.91,6.8,17,1,0,0,0.0,0.5,-0.5,
a9bc3b0b-9c8c-4ea4-a10f-755d616a031d,cust_f69df86dcb7b,2026-02-03T17:41:00+00:00,synthetic,synthetic_v1,unknown,upi,human_review,high_value,6925.56,0,1,0.6423,1220,0,0,13.71,6.43,17,1,0,0,0.0,50.0,-50.0,
0e5bcf49-6db6-4a1a-a83b-1b21d30ba11d,cust_a53b375c4cef,2026-02-03T17:51:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,netbanking,request_customer_authorization,high_value,5825.86,0,0,0.6819,1398,0,0,5.17,6.78,17,1,0,1,5825.86,1.0,5824.86,7.79
22736262-6cbf-40df-91eb-ea37aae12d33,cust_aaf413af8d8c,2026-02-03T18:37:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,netbanking,request_customer_authorization,high_value,862.13,2,2,0.8459,1133,3,3,5.35,6.78,18,1,1,1,862.13,1.0,861.13,9.93
15a11168-638c-44ca-8663-3ba6cd46b02a,cust_ff31d9800c87,2026-02-03T18:43:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,card,send_payment_link,high_value,5801.22,2,2,0.5286,1779,3,2,25.75,5.93,18,1,1,0,0.0,1.0,-1.0,
d181a8f0-a8d9-4f11-8ddd-a6251730f536,cust_c56407e1380e,2026-02-03T18:51:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,1379.47,1,3,0.8633,903,1,0,20.87,6.13,18,1,0,1,1379.47,1.0,1378.47,5.82
c8161d3d-634c-4c6b-bbee-8ff1ca98865c,cust_34214362e958,2026-02-03T19:39:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,high_value,1695.61,0,0,0.8377,1404,2,1,5.83,6.76,19,1,0,1,1695.61,1.0,1694.61,8.14
fa0d7526-1789-4755-ad16-f2ad8942b7ab,cust_79e734e13d8b,2026-02-03T19:49:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,wallet,retry_payment,new_or_risky,760.88,1,1,0.414,484,5,1,1.42,6.94,19,1,0,1,760.88,0.5,760.38,9.49
f32c736a-d0e3-41f5-9988-ef7bad2ee4ac,cust_18363f659942,2026-02-03T20:46:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,1591.26,1,3,0.8256,940,4,4,17.57,6.27,20,1,1,1,1591.26,0.5,1590.76,3.16
1ea13206-6c82-42a9-bfbf-d287bbf9f37a,cust_f8697d678e5a,2026-02-03T22:05:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,standard,2739.05,0,0,0.6391,234,1,1,4.15,6.83,22,1,1,0,0.0,1.0,-1.0,
0419bdfc-6854-42ac-8896-470e5d0db1a8,cust_f78995a48080,2026-02-03T22:08:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,standard,2307.63,0,2,0.5417,773,0,0,3.33,6.86,22,1,0,1,2307.63,1.5,2306.13,46.64
a8d29817-1d07-4ccf-9aca-bf0a989e9905,cust_7ddf2a2d2eb4,2026-02-03T23:04:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,5498.54,0,0,0.5388,1498,0,0,31.69,5.68,23,1,0,1,5498.54,0.5,5498.04,11.21
ff0203a7-0ea9-4021-b59f-940404a20c0f,cust_0d1fcc7b8988,2026-02-03T23:24:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,standard,2388.6,0,1,0.5698,201,4,2,3.39,6.86,23,1,0,1,2388.6,1.0,2387.6,27.4
0b815ecc-ec0e-4005-851b-720f227d25f9,cust_f11ca58ab9dc,2026-02-04T00:31:00+00:00,synthetic,synthetic_v1,unknown,netbanking,human_review,standard,4594.77,1,2,0.718,467,2,1,3.23,6.87,0,2,0,1,4594.77,50.0,4544.77,4.02
07ac8ba2-b0c7-4739-8113-7c24e3bc84dc,cust_2d8dcad494e1,2026-02-04T00:48:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,high_value,12632.44,1,1,0.8855,388,1,1,7.47,6.69,0,2,0,1,12632.44,0.5,12631.94,16.65
fb6403a3-84b1-43f5-970e-73da74667f8c,cust_ff32d044d1b7,2026-02-04T00:51:00+00:00,synthetic,synthetic_v1,insufficient_funds,netbanking,retry_payment,standard,1048.96,0,1,0.6598,641,2,0,50.76,4.88,0,2,0,1,1048.96,0.5,1048.46,18.53
bf1802ed-2eb2-4b1c-ad3f-3afed955d7d2,cust_2a9fa83bf165,2026-02-04T00:54:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,high_value,389.94,3,1,0.8934,1335,2,1,8.05,6.66,0,2,1,0,0.0,1.0,-1.0,
6ce48d3d-7b4a-417e-a3a2-f0c06379333d,cust_2b8b2c9fa400,2026-02-04T01:19:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,standard,2575.96,0,0,0.7227,707,0,0,10.88,6.55,1,2,0,1,2575.96,0.5,2575.46,50.81
5e5b08af-3e89-404f-a229-c806d876d68d,cust_6d74261a1984,2026-02-04T01:27:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,emandate,request_customer_authorization,standard,821.64,1,0,0.6931,602,0,0,56.59,4.64,1,2,1,0,0.0,1.0,-1.0,
6c598dab-b525-4c2e-a0a6-24054e5447d1,cust_3aa4b7101738,2026-02-04T01:34:00+00:00,synthetic,synthetic_v1,unknown,card,send_payment_link,standard,1604.29,0,0,0.8707,48,3,3,7.13,6.7,1,2,0,0,0.0,1.0,-1.0,
67615a78-f1e0-44fa-9213-a6f1a9d94952,cust_dcdccba7c98d,2026-02-04T01:48:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,upi,request_customer_authorization,high_value,1887.82,1,1,0.7145,1282,3,2,38.79,5.38,1,2,0,1,1887.82,1.0,1886.82,3.83
261a733e-ffce-4016-a5f1-b2aefac7e1f5,cust_b1254c839b3a,2026-02-04T02:04:00+00:00,synthetic,synthetic_v1,insufficient_funds,card,retry_payment,high_value,956.4,1,1,0.8858,1769,0,0,29.74,5.76,2,2,1,0,0.0,0.5,-0.5,
a4146b30-180e-4f7c-aae3-729c7b5f615e,cust_bf5effd851e2,2026-02-04T02:28:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,request_payment_method_update,high_value,5916.46,4,1,0.7953,1611,1,1,10.92,6.54,2,2,0,0,0.0,1.5,-1.5,
66198d8b-7311-4c78-98e8-b1d78a0ef421,cust_22b22145ad48,2026-02-04T02:41:00+00:00,synthetic,synthetic_v1,unknown,upi,human_review,standard,4362.76,0,0,0.942,121,2,2,56.88,4.63,2,2,0,0,0.0,50.0,-50.0,
fd4313a6-2682-4301-9c21-b05b20d3dd2f,cust_c5e94587d14c,2026-02-04T02:58:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,standard,2465.59,1,0,0.5213,405,1,0,0.26,6.99,2,2,1,0,0.0,0.5,-0.5,
d34bbe97-ae2e-4f87-89ae-f6a4c32f5e07,cust_27b492815d4c,2026-02-04T03:38:00+00:00,synthetic,synthetic_v1,insufficient_funds,upi,retry_payment,high_value,18172.12,1,0,0.895,851,2,2,42.74,5.22,3,2,0,0,0.0,0.5,-0.5,
4781f3bb-04d8-4f32-b9ee-b6e9af45efeb,cust_113472aceb59,2026-02-04T03:40:00+00:00,synthetic,synthetic_v1,invalid_or_expired_method,emandate,request_payment_method_update,high_value,24094.3,1,0,0.9085,1499,2,1,123.74,1.84,3,2,0,0,0.0,1.5,-1.5,
4b217328-df5d-4edb-a6df-1a9ed7aca84d,cust_099d0d86fdca,2026-02-04T04:14:00+00:00,synthetic,synthetic_v1,mandate_or_authorization,card,request_customer_authorization,standard,1436.2,1,1,0.679,348,2,0,69.35,4.11,4,2,0,1,1436.2,1.0,1435.2,6.94
dc2301c4-b28d-4ccb-850b-db4b12c64a62,cust_00e2ecd55112,2026-02-04T05:05:00+00:00,synthetic,synthetic_v1,insufficient_funds,emandate,retry_payment,high_value,1915.23,0,2,0.5716,1629,1,0,35.41,5.52,5,2,1,1,1915.23,0.5,1914.73,58.02
41af53f9-3555-4092-9387-3bf99008484c,cust_67f8faa76087,2026-02-04T05:14:00+00:00,synthetic,synthetic_v1,unknown,card,human_review,high_value,2313.59,0,2,0.8345,1088,3,3,5.16,6.79,5,2,1,0,0.0,50.0,-50.0,
e0e8b87d-e061-443c-b1c0-a41472658e11,cust_22d76210de32,2026-02-04T05:32:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,card,retry_payment,high_value,1716.05,0,1,0.7664,1730,2,2,15.09,6.37,5,2,0,1,1716.05,0.5,1715.55,34.91
1c15ecca-6edf-433f-a374-a8ac2b1d9eaa,cust_b46efb1448e5,2026-02-04T06:03:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,emandate,retry_payment,standard,1356.31,0,0,0.7889,440,1,1,5.12,6.79,6,2,0,1,1356.31,0.5,1355.81,1.88
48bf1c50-3b63-4372-a8b7-da295657d26f,cust_6a942933101a,2026-02-04T06:04:00+00:00,synthetic,synthetic_v1,insufficient_funds,emandate,retry_payment,standard,634.2,3,2,0.885,761,3,1,28.08,5.83,6,2,0,0,0.0,0.5,-0.5,
ae700c8f-474e-4926-b717-2e87eb9214dd,cust_199255f97108,2026-02-04T06:30:00+00:00,synthetic,synthetic_v1,temporary_gateway_or_bank,upi,stop_recovery,standard,2074.14,1,0,0.8426,733,1,1,14.76,6.38,6,2,1,0,0.0,0.0,0.0,
7f08fcec-a736-4407-98be-dbca40f370f2,cust_d19d3376fe52,2026-02-04T06:34:00+00:00,synthetic,synthetic_v1,unknown,wallet,retry_payment,standard,2539.9,0,1,0.6578,608,3,2,2.05,6.91,6,2,1,0,0.0,0.5,-0.5,
9b854f89-4d89-4b9d-8b18-2993abab9c51,cust_5884a455c00b,2026-02-04T06:49:00+00:00,synthetic,synthetic_v1,unknown,card,human_review,high_value,1272.31,0,0,0.6677,1242,1,1,39.92,5.34,6,2,1,1,1272.31,50.0,1222.31,18.47
6330e9b0-5f63-4ab9-a02e-a7f30692e7f4,cust_f1258a31f8be,2026-02-04T07:19:00+00:00,synthetic,synthetic_v1,unknown,upi,stop_recovery,high_value,951.05,0,0,0.9364,1378,1,1,0.54,6.98,7,2,1,0,0.0,0.0,0.0,
263bf294-d81c-4d5b-9463-c217cd46e538,cust_1b1e2124ef57,2026-02-04T07:21:00+00:00,synthetic,synthetic_v1,unknown,card,human_review,high_value,927.64,0,1,0.6129,1030,2,1,0.47,6.98,7,2,0,0,0.0,50.0,-50.0,
